"InTemp","InHumid","DoorState","Power","TIME","Temp_outside","Pi_consmp","GES(in KWh)"
"12","82.2"," CLOSED"," ON","    06:43:44","16.11","24.330900243309","0.0053"
"12","82.2"," CLOSED"," ON","    06:43:47","16.11","24.330900243309","0.0053"
"12","82.3"," CLOSED"," ON","    06:43:49","16.11","24.330900243309","0.0053"
"12","82.4"," CLOSED"," ON","    06:43:52","16.11","24.330900243309","0.0053"
"12","82.4"," CLOSED"," ON","    06:43:55","16.11","24.330900243309","0.0053"
"12","82.4"," CLOSED"," ON","    06:43:57","16.11","24.330900243309","0.0053"
"12","82.5"," CLOSED"," ON","    06:44:00","16.11","24.330900243309","0.0053"
"12","82.5"," CLOSED"," ON","    06:44:02","16.11","24.330900243309","0.0053"
"12.1","82.6"," CLOSED"," ON","    06:44:05","16.11","24.937655860349","0.0053"
"12","82.5"," CLOSED"," ON","    06:44:08","16.11","24.330900243309","0.0053"
"12","82.6"," CLOSED"," ON","    06:44:10","16.11","24.330900243309","0.0053"
"12","82.6"," CLOSED"," ON","    06:44:13","16.11","24.330900243309","0.0053"
"12","82.6"," CLOSED"," ON","    06:44:15","16.11","24.330900243309","0.0053"
"12","82.7"," CLOSED"," ON","    06:44:18","16.11","24.330900243309","0.0053"
"12","82.7"," CLOSED"," ON","    06:44:21","16.11","24.330900243309","0.0053"
"12","82.7"," CLOSED"," ON","    06:44:23","16.11","24.330900243309","0.0053"
"11.9","82.7"," CLOSED"," ON","    06:44:26","16.11","23.75296912114","0.0053"
"12","82.7"," CLOSED"," ON","    06:44:28","16.11","24.330900243309","0.0053"
"12","82.8"," CLOSED"," ON","    06:44:31","16.11","24.330900243309","0.0053"
"11.9","82.7"," CLOSED"," ON","    06:44:34","16.11","23.75296912114","0.0053"
"12","82.9"," CLOSED"," ON","    06:44:36","16.11","24.330900243309","0.0053"
"12","82.9"," CLOSED"," ON","    06:44:39","16.11","24.330900243309","0.0053"
"12","82.9"," CLOSED"," ON","    06:44:41","16.11","24.330900243309","0.0053"
"12","82.9"," CLOSED"," ON","    06:44:44","16.11","24.330900243309","0.0053"
"12","83"," CLOSED"," ON","    06:44:47","16.11","24.330900243309","0.0053"
"12","83"," CLOSED"," ON","    06:44:49","16.11","24.330900243309","0.0053"
"12","83"," CLOSED"," ON","    06:44:52","16.11","24.330900243309","0.0053"
"12","83.1"," CLOSED"," ON","    06:44:54","16.11","24.330900243309","0.0053"
"12","83"," CLOSED"," ON","    06:44:57","16.11","24.330900243309","0.0053"
"12","83.1"," CLOSED"," ON","    06:45:00","16.11","24.330900243309","0.0053"
"12","83.1"," CLOSED"," ON","    06:45:02","16.11","24.330900243309","0.0053"
"12","83.1"," CLOSED"," ON","    06:45:05","16.11","24.330900243309","0.0053"
"12","83.2"," CLOSED"," ON","    06:45:07","16.11","24.330900243309","0.0053"
"12","83.2"," CLOSED"," ON","    06:45:10","16.11","24.330900243309","0.0053"
"12","83.2"," CLOSED"," ON","    06:45:13","16.11","24.330900243309","0.0053"
"12","83.3"," CLOSED"," ON","    06:45:15","16.11","24.330900243309","0.0053"
"12","83.3"," CLOSED"," ON","    06:45:18","16.11","24.330900243309","0.0053"
"12","83.4"," CLOSED"," ON","    06:45:20","16.11","24.330900243309","0.0053"
"12","83.4"," CLOSED"," ON","    06:45:23","16.11","24.330900243309","0.0053"
"12","83.4"," CLOSED"," ON","    06:45:25","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:28","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:31","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:33","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:36","16.11","24.330900243309","0.0053"
"12.1","83.5"," CLOSED"," ON","    06:45:38","16.11","24.937655860349","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:41","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:44","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:46","16.11","24.330900243309","0.0053"
"12","83.5"," CLOSED"," ON","    06:45:49","16.11","24.330900243309","0.0053"
"12","83.6"," CLOSED"," ON","    06:45:51","16.11","24.330900243309","0.0053"
"12","83.6"," CLOSED"," ON","    06:45:54","16.11","24.330900243309","0.0053"
"12","83.6"," CLOSED"," ON","    06:45:57","16.11","24.330900243309","0.0053"
"12","83.7"," CLOSED"," ON","    06:45:59","16.11","24.330900243309","0.0053"
"12","83.7"," CLOSED"," ON","    06:46:02","16.11","24.330900243309","0.88"
"12","83.7"," CLOSED"," ON","    06:46:04","16.11","24.330900243309","0.88"
"12","83.7"," CLOSED"," ON","    06:46:07","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:10","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:12","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:15","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:17","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:20","16.11","24.330900243309","0.88"
"12","83.8"," CLOSED"," ON","    06:46:23","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:25","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:28","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:30","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:33","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:36","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:38","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:41","16.11","24.330900243309","0.88"
"12","83.9"," CLOSED"," ON","    06:46:43","16.11","24.330900243309","0.88"
"12.1","84"," CLOSED"," ON","    06:46:46","16.11","24.937655860349","0.88"
"12","84"," CLOSED"," ON","    06:46:49","16.11","24.330900243309","0.88"
"12.1","84.1"," CLOSED"," ON","    06:46:51","16.11","24.937655860349","0.88"
"12.1","84.1"," CLOSED"," ON","    06:46:54","16.11","24.937655860349","0.88"
"12","84"," CLOSED"," ON","    06:46:56","16.11","24.330900243309","0.88"
"12","84.1"," CLOSED"," ON","    06:46:59","16.11","24.330900243309","0.88"
"12.1","84.2"," CLOSED"," ON","    06:47:01","16.11","24.937655860349","0.88"
"12.1","84.1"," CLOSED"," ON","    06:47:04","16.11","24.937655860349","0.88"
"12","84.1"," CLOSED"," ON","    06:47:07","16.11","24.330900243309","0.88"
"12.1","84.1"," CLOSED"," ON","    06:47:09","16.11","24.937655860349","0.88"
"12","84.1"," CLOSED"," ON","    06:47:12","16.11","24.330900243309","0.88"
"12","84.3"," CLOSED"," ON","    06:47:14","16.11","24.330900243309","0.88"
"12","84.3"," CLOSED"," ON","    06:47:17","16.11","24.330900243309","0.88"
"12","84.3"," CLOSED"," ON","    06:47:20","16.11","24.330900243309","0.88"
"12","84.4"," CLOSED"," ON","    06:47:22","16.11","24.330900243309","0.88"
"12.1","84.4"," CLOSED"," ON","    06:47:25","16.11","24.937655860349","0.88"
"12","84.4"," CLOSED"," ON","    06:47:27","16.11","24.330900243309","0.88"
"12","84.4"," CLOSED"," ON","    06:47:30","16.11","24.330900243309","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:33","16.11","24.937655860349","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:35","16.11","24.937655860349","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:38","16.11","24.937655860349","0.88"
"12","84.4"," CLOSED"," ON","    06:47:40","16.11","24.330900243309","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:43","16.11","24.937655860349","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:46","16.11","24.937655860349","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:48","16.11","24.937655860349","0.88"
"12","84.5"," CLOSED"," ON","    06:47:51","16.11","24.330900243309","0.88"
"12","84.5"," CLOSED"," ON","    06:47:53","16.11","24.330900243309","0.88"
"12","84.5"," CLOSED"," ON","    06:47:56","16.11","24.330900243309","0.88"
"12.1","84.5"," CLOSED"," ON","    06:47:59","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:01","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:04","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:06","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:09","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:12","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:14","16.11","24.937655860349","0.88"
"12","84.6"," CLOSED"," ON","    06:48:17","16.11","24.330900243309","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:19","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:48:22","16.11","24.937655860349","0.88"
"12.1","84.7"," CLOSED"," ON","    06:48:25","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:27","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:30","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:32","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:35","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:38","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:40","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:43","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:45","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:48","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:50","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:48:53","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:48:56","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:48:58","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:49:01","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:03","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:06","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:09","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:11","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:14","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:16","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:49:19","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:49:22","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:49:24","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:49:27","16.11","24.937655860349","0.88"
"12","85.1"," CLOSED"," ON","    06:49:29","16.11","24.330900243309","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:32","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:35","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:37","16.11","24.937655860349","0.88"
"12","85.1"," CLOSED"," ON","    06:49:40","16.11","24.330900243309","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:42","16.11","24.937655860349","0.88"
"12","85.1"," CLOSED"," ON","    06:49:45","16.11","24.330900243309","0.88"
"12.1","85.3"," CLOSED"," ON","    06:49:48","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:50","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:53","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:55","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:49:58","16.11","24.937655860349","0.88"
"12","85.1"," CLOSED"," ON","    06:50:01","16.11","24.330900243309","0.88"
"12.1","85.2"," CLOSED"," ON","    06:50:03","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:06","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:50:08","16.11","24.937655860349","0.88"
"12.1","85.2"," CLOSED"," ON","    06:50:11","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:14","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:16","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:19","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:21","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:24","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:27","16.11","24.937655860349","0.88"
"12","85"," CLOSED"," ON","    06:50:29","16.11","24.330900243309","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:32","16.11","24.937655860349","0.88"
"12.1","85.1"," CLOSED"," ON","    06:50:34","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:37","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:39","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:42","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:45","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:47","16.11","24.937655860349","0.88"
"12.1","85"," CLOSED"," ON","    06:50:50","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:50:52","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:50:55","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:50:58","16.11","24.937655860349","0.88"
"12.1","84.9"," CLOSED"," ON","    06:51:00","16.11","24.937655860349","0.88"
"12","84.8"," CLOSED"," ON","    06:51:03","16.11","24.330900243309","0.88"
"12.1","84.9"," CLOSED"," ON","    06:51:05","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:51:08","16.11","24.937655860349","0.88"
"12.1","84.8"," CLOSED"," ON","    06:51:11","16.11","24.937655860349","0.88"
"12.1","84.7"," CLOSED"," ON","    06:51:13","16.11","24.937655860349","0.88"
"12","84.6"," CLOSED"," ON","    06:51:16","16.11","24.330900243309","0.88"
"12.1","84.7"," CLOSED"," ON","    06:51:18","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:51:21","16.11","24.937655860349","0.88"
"12.1","84.6"," CLOSED"," ON","    06:51:24","16.11","24.937655860349","0.88"
"12","84.5"," CLOSED"," ON","    06:51:26","16.11","24.330900243309","0.88"
"12.1","84.5"," CLOSED"," ON","    06:51:29","16.11","24.937655860349","0.88"
"12","84.5"," CLOSED"," ON","    06:51:31","16.11","24.330900243309","0.88"
"12.1","84.5"," CLOSED"," ON","    06:51:34","16.11","24.937655860349","0.88"
"12.1","84.4"," CLOSED"," ON","    06:51:37","16.11","24.937655860349","0.88"
"12.1","84.4"," CLOSED"," ON","    06:51:39","16.11","24.937655860349","0.88"
"12.1","84.3"," CLOSED"," ON","    06:51:42","16.11","24.937655860349","0.88"
"12","84.3"," CLOSED"," ON","    06:51:44","16.11","24.330900243309","0.88"
"12.1","84.3"," CLOSED"," ON","    06:51:47","16.11","24.937655860349","0.88"
"12","84.1"," CLOSED"," ON","    06:51:50","16.11","24.330900243309","0.88"
"12.1","84.1"," CLOSED"," ON","    06:51:52","16.11","24.937655860349","0.88"
"12.1","84"," CLOSED"," ON","    06:51:55","16.11","24.937655860349","0.88"
"12.1","84"," CLOSED"," ON","    06:51:57","16.11","24.937655860349","0.88"
"12","83.9"," CLOSED"," ON","    06:52:00","16.11","24.330900243309","0.88"
"12.1","83.9"," CLOSED"," ON","    06:52:03","16.11","24.937655860349","0.88"
"12.1","83.8"," CLOSED"," ON","    06:52:05","16.11","24.937655860349","0.88"
"12.1","83.7"," CLOSED"," ON","    06:52:08","16.11","24.937655860349","0.88"
"12.1","83.7"," CLOSED"," ON","    06:52:10","16.11","24.937655860349","0.88"
"12","83.6"," CLOSED"," ON","    06:52:13","16.11","24.330900243309","0.88"
"12.1","83.6"," CLOSED"," ON","    06:52:16","16.11","24.937655860349","0.88"
"12","83.4"," CLOSED"," ON","    06:52:18","16.11","24.330900243309","0.88"
"12","83.4"," CLOSED"," ON","    06:52:21","16.11","24.330900243309","0.88"
"12","83.3"," CLOSED"," ON","    06:52:23","16.11","24.330900243309","0.88"
"12.1","83.3"," CLOSED"," ON","    06:52:26","16.11","24.937655860349","0.88"
"12","83.2"," CLOSED"," ON","    06:52:28","16.11","24.330900243309","0.88"
"12","83.2"," CLOSED"," ON","    06:52:31","16.11","24.330900243309","0.88"
"12","83.1"," CLOSED"," ON","    06:52:34","16.11","24.330900243309","0.88"
"12","83.1"," CLOSED"," ON","    06:52:36","16.11","24.330900243309","0.88"
"12","83"," CLOSED"," ON","    06:52:39","16.11","24.330900243309","0.88"
"12","82.9"," CLOSED"," ON","    06:52:41","16.11","24.330900243309","0.88"
"12","82.9"," CLOSED"," ON","    06:52:44","16.11","24.330900243309","0.88"
"12","82.7"," CLOSED"," ON","    06:52:47","16.11","24.330900243309","0.88"
"12","82.7"," CLOSED"," ON","    06:52:49","16.11","24.330900243309","0.88"
"12.1","82.7"," CLOSED"," ON","    06:52:52","16.11","24.937655860349","0.88"
"12","82.6"," CLOSED"," ON","    06:52:54","16.11","24.330900243309","0.88"
"12","82.5"," CLOSED"," ON","    06:52:57","16.11","24.330900243309","0.88"
"12","82.4"," CLOSED"," ON","    06:53:00","16.11","24.330900243309","0.88"
"12","82.4"," CLOSED"," ON","    06:53:02","16.11","24.330900243309","0.88"
"12","82.3"," CLOSED"," ON","    06:53:05","16.11","24.330900243309","0.88"
"12","82.2"," CLOSED"," ON","    06:53:07","16.11","24.330900243309","0.88"
"12","82.1"," CLOSED"," ON","    06:53:10","16.11","24.330900243309","0.88"
"12.1","82.1"," CLOSED"," ON","    06:53:13","16.11","24.937655860349","0.88"
"12","81.9"," CLOSED"," ON","    06:53:15","16.11","24.330900243309","0.88"
"12","81.8"," CLOSED"," ON","    06:53:18","16.11","24.330900243309","0.88"
"12","81.8"," CLOSED"," ON","    06:53:20","16.11","24.330900243309","0.88"
"12","81.7"," CLOSED"," ON","    06:53:23","16.11","24.330900243309","0.88"
"12","81.7"," CLOSED"," ON","    06:53:26","16.11","24.330900243309","0.88"
"12","81.6"," CLOSED"," ON","    06:53:28","16.11","24.330900243309","0.88"
"12","81.6"," CLOSED"," ON","    06:53:31","16.11","24.330900243309","0.88"
"12","81.6"," CLOSED"," ON","    06:53:33","16.11","24.330900243309","0.88"
"12","81.5"," CLOSED"," ON","    06:53:36","16.11","24.330900243309","0.88"
"12","81.3"," CLOSED"," ON","    06:53:39","16.11","24.330900243309","0.88"
"12","81.2"," CLOSED"," ON","    06:53:41","16.11","24.330900243309","0.88"
"12","81.1"," CLOSED"," ON","    06:53:44","16.11","24.330900243309","0.88"
"12","81.1"," CLOSED"," ON","    06:53:46","16.11","24.330900243309","0.88"
"12","81"," CLOSED"," ON","    06:53:49","16.11","24.330900243309","0.88"
"12","81"," CLOSED"," ON","    06:53:52","16.11","24.330900243309","0.88"
"12","80.9"," CLOSED"," ON","    06:53:54","16.11","24.330900243309","0.88"
"12","80.8"," CLOSED"," ON","    06:53:57","16.11","24.330900243309","0.88"
"12","80.7"," CLOSED"," ON","    06:53:59","16.11","24.330900243309","0.88"
"12","80.6"," CLOSED"," ON","    06:54:02","16.11","24.330900243309","0.88"
"12","80.5"," CLOSED"," ON","    06:54:05","16.11","24.330900243309","0.88"
"12","80.3"," CLOSED"," ON","    06:54:07","16.11","24.330900243309","0.88"
"12","80.3"," CLOSED"," ON","    06:54:10","16.11","24.330900243309","0.88"
"12","80.2"," CLOSED"," ON","    06:54:12","16.11","24.330900243309","0.88"
"12","80.1"," CLOSED"," ON","    06:54:15","16.11","24.330900243309","0.88"
"12","80.1"," CLOSED"," ON","    06:54:18","16.11","24.330900243309","0.88"
"12","80"," CLOSED"," ON","    06:54:20","16.11","24.330900243309","0.88"
"12","80"," CLOSED"," ON","    06:54:23","16.11","24.330900243309","0.88"
"12","79.9"," CLOSED"," ON","    06:54:25","16.11","24.330900243309","0.88"
"12","79.8"," CLOSED"," ON","    06:54:28","16.11","24.330900243309","0.88"
"12","79.7"," CLOSED"," ON","    06:54:31","16.11","24.330900243309","0.88"
"12","79.6"," CLOSED"," ON","    06:54:33","16.11","24.330900243309","0.88"
"12","79.5"," CLOSED"," ON","    06:54:36","16.11","24.330900243309","0.88"
"12","79.4"," CLOSED"," ON","    06:54:38","16.11","24.330900243309","0.88"
